,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
100901,67661.0,1.310182787,-1.17938636,1.094067392,-0.642660743,-1.095036058,1.662196821,-1.758332168,0.588463482,0.533829304,0.385956984,-0.399911355,0.25870138,0.15426177,-1.248911108,-1.726998874,0.841390972,0.446934544,-0.895173124,1.408517728,0.058491177,0.135271614,0.751543341,-0.237144262,-1.196194805,0.549862847,0.04641786,0.096660462,0.001137636,7.2,0
243749,152058.0,-3.576361778,3.299436221,-7.460433197,7.783634177,-0.398548658,-1.968441448,-3.110476193,-0.328403695,-1.574362845,-2.497560547,4.604170478,-9.001914856,-1.276324005,-13.96947063,1.256945353,-4.491629225,-5.969986931,-1.27466622,1.147783612,-0.181455201,0.540730752,0.719526342,0.379248749,-0.61696186,-0.442810814,0.359840689,-2.651824875,0.422184392,1.0,1
112840,72824.0,-1.111495232,-0.257575207,2.250209635,1.152670903,0.432904474,1.254126028,-0.58416279,-0.609681605,1.014602463,0.334532824,0.826374844,0.1968869,-1.885993498,-0.472025637,-0.578141396,-1.243007101,0.570459827,-0.159056766,0.407187527,-0.510613592,0.86291279,0.927825035,-0.343058086,-0.25626823,-0.600742166,-0.180331288,0.026762226,-0.358335321,45.03,1
198027,132291.0,-0.473184102,0.649356341,1.756307038,-0.328471177,0.163676491,-0.491245033,0.445325254,-0.04325043,0.065307497,-0.92432229,-0.808703854,0.71856386,1.260791483,-0.336314464,0.443317516,-0.085050015,-0.498188147,-0.097529478,0.384948141,0.066106306,-0.095131972,-0.180289803,-0.077072111,-0.026954453,-0.27003971,-0.532873902,0.161761166,0.152639473,7.5,0
77886,57264.0,-0.720952412,1.002416725,-0.93325152,-0.231366986,2.611895517,3.187937493,-0.093415335,1.26534806,-0.928879626,-0.158071641,-0.431894167,-0.115004505,-0.023607826,0.872967175,1.031562839,-0.014791968,-0.449742958,0.441279897,0.849164217,0.197676284,0.062126459,-0.005624896,-0.137422891,1.002178336,-0.010637402,-0.337793574,0.294011635,0.120773093,4.2,0
244247,152267.0,-0.091672039,0.639293732,-0.052215326,-1.00668232,1.372573034,0.999129129,0.654786644,0.400385972,-0.27434696,-0.374755436,0.844486273,0.883932761,0.02512447,0.346588916,-0.297002145,-0.586278696,-0.065201332,-1.394404747,-0.623723465,-0.094706957,-0.167838539,-0.234792821,0.066215588,-1.637353777,-0.647366298,0.252243862,0.291928272,0.070480788,3.59,0
39175,39725.0,-0.288221039,0.706992346,1.092756668,0.489200185,0.614217849,0.707149406,0.442121213,0.373339148,-0.190135577,-0.325158584,-0.074945077,-0.33490266,-1.94539616,0.454719951,-0.745628093,-0.280296917,-0.184563817,0.183893673,0.402720613,-0.22980627,-0.060398898,-0.083350849,-0.310982008,-0.882414084,0.249473173,-0.310126835,0.050746704,-0.002249513,1.19,0
213562,139305.0,-0.39399273,0.556964706,0.721916995,-0.567635898,0.651892914,-1.133294306,0.866559457,-0.12280193,-0.136152849,-0.670804237,-1.16014168,-0.681547371,-1.457984217,0.492936041,-0.151569914,-0.161934764,-0.208580874,-0.606317448,0.044539031,-0.17311929,-0.190413614,-0.626008741,0.014636534,-0.049398619,-0.537971163,0.165064542,0.072243502,0.154977914,1.29,0
89190,62467.0,-5.344665375,-0.285760408,-3.835615782,5.337048027,-7.6099087,3.874668032,1.289629924,0.201741917,-3.003532437,-3.990551332,4.986013804,-6.116383223,0.042324406,-6.043393144,1.821401032,-4.745462468,-10.07564559,-3.604596016,1.43529381,-1.562162358,0.276010822,1.342044557,-1.016578695,-0.071361297,-0.335869335,0.441044176,1.52061262,-1.115936803,1402.16,1
160610,113491.0,1.535044829,-1.225978985,-0.958193362,-0.110357475,-0.217255701,0.782954669,-0.410677217,0.129154473,1.235270107,-0.350974476,0.118535671,1.582039421,1.583670331,-0.215704331,0.226432851,0.653565659,-1.309540449,0.903178006,0.558199003,0.447003208,0.112275498,-0.055948651,-0.050032454,-0.335165152,-0.25746212,-0.768608984,0.018024876,0.00698618,259.44,0
207190,136561.0,1.959133434,-0.372630754,-0.489272189,0.699542344,-0.498901436,-0.326242379,-0.454231288,-0.041279969,1.11552791,-0.020960072,-0.740691451,0.695447553,0.296631995,-0.290706331,-0.284668431,-0.265207958,-0.105369854,-0.390091353,-0.314210436,-0.175143428,0.200953645,0.85669542,0.146049467,1.165572047,-0.055483024,0.433201241,-0.018962311,-0.041615848,14.95,0
152019,96717.0,-3.705855946,4.107873186,-3.803655995,1.710314448,-3.582466046,1.46972894,-9.621560127,-11.91310469,-0.322296771,-6.625692494,2.175230306,-4.381077558,2.063298709,-0.673818453,1.400763217,-4.25492662,-5.160213016,-1.302525916,2.594452761,3.639602741,-5.49877168,2.941475403,0.916235853,-0.25550448,-0.183834839,-0.584538952,-0.31548357,-0.097222812,1.0,1
202106,134176.0,0.210836717,0.4874996,0.130638137,1.03402572,0.868496656,-0.507277347,0.402226367,-0.204829608,-0.509271223,0.211995051,-1.288124106,-0.067328098,0.676734777,0.301720759,1.200995741,-1.048137688,0.386368764,-0.163801123,3.085221589,0.328484249,-0.144608619,-0.286442626,0.142296591,-0.610484068,-1.25105805,0.539898049,0.226528984,0.242024429,1.98,0
240757,150737.0,2.223696242,-0.286851361,-2.202599068,-0.165844481,-0.0802152,-2.099377118,0.601889194,-0.685570315,-0.865073744,0.913406807,-0.796884876,-0.415292128,-0.969853578,0.958642232,-0.207560678,-2.625730029,0.367280643,0.79310631,-0.820060921,-0.764952751,-0.054409016,0.501882061,-0.071431835,0.470151831,0.62997927,0.099371374,-0.055795486,-0.07880512,1.0,0
95853,65499.0,-0.698531689,1.205946219,1.253618567,0.960311415,-0.402829257,-0.629263501,0.204669569,0.354847969,-0.661796917,-0.328629158,-0.363363573,0.844743639,1.555443906,0.16336729,1.096516098,0.040564223,-0.206415892,0.023043069,0.296947579,0.206859609,0.046380796,0.120914065,0.036532122,0.403093967,-0.086443856,-0.443935307,0.2199913,0.04428623,29.99,0
158002,110756.0,-0.741010045,1.052048876,0.977504218,1.075405804,0.493896356,-0.585136518,0.915682585,-0.674029904,0.869244181,0.341120926,0.314154717,-3.044592304,1.594186013,1.500244032,0.699535915,-1.637564312,1.449634574,0.384701316,2.554535713,0.317318129,0.114202289,1.083926807,-0.629638241,0.142473491,0.762337502,1.497112721,-0.318633681,-0.069763963,22.77,0
19275,30138.0,0.506700436,-1.141537248,0.718739895,1.291229058,-0.917268229,0.790122031,-0.378544675,0.323128827,0.596421964,-0.137315892,0.826798593,0.703914601,-0.517651491,0.140414064,0.303774733,0.311623378,-0.453647053,0.502215661,-0.471543419,0.451018595,0.363536806,0.491677383,-0.380864737,-0.279000379,0.318583117,-0.257087623,0.01870939,0.071772544,316.52,0
184100,126091.0,-0.830533304,0.086025883,0.64766467,-2.049822488,-0.255492453,-0.228644518,0.006553069,0.513582858,-1.720709708,-0.218924179,0.84786029,0.002322877,0.046492647,0.293308914,-0.733939322,1.411155875,0.048098727,-1.205764176,0.9077272,0.175043421,-0.042105497,-0.659166163,0.277435504,0.636291414,-0.457338174,-0.739161392,-0.039621797,0.044059139,70.0,0
108157,70790.0,-0.227249251,0.691576854,-0.04171779,0.207031366,2.614107033,3.83085588,0.058585224,0.928847093,-0.535097772,-0.187120154,-0.639316841,-0.126912367,-0.216348702,0.172920163,0.150379707,-0.594820896,-0.142021,0.225347249,1.489484212,0.144988021,-0.067375933,-0.133520841,-0.230222756,1.018335551,0.076194469,-0.255072334,0.172498644,0.139732888,2.49,0
226811,144807.0,-0.554177272,0.632897122,0.538407037,-0.015092606,0.373875515,0.346449708,1.357331056,-0.259936687,-0.524225562,-0.611796022,1.393378155,0.429435457,0.376079496,-1.253994682,0.082297864,0.098552284,0.518486493,0.741780852,1.023963552,0.242148632,-0.022622915,0.152031772,-0.108651563,0.666919172,-0.242919773,0.50781312,-0.143875432,-0.080200447,164.8,0
276864,167338.0,-1.374424388,2.793184611,-4.346572055,2.40073142,-1.688432714,0.111136093,-0.922037621,-2.149929975,-2.027473756,-4.390841922,1.241958176,-3.9105215,-1.225636299,-4.697996871,0.676108304,-2.077065542,-2.683520898,-0.525949333,0.422342445,0.650195856,-0.870778522,0.50484916,0.137994269,0.368274569,0.103136655,-0.414208828,0.454981585,0.096710964,349.08,1
221486,142584.0,-5.042680077,3.571118538,-2.049769489,-0.678786919,-3.046975186,-0.73455913,-2.624992003,3.681058104,0.112742571,-0.112563361,-0.409992769,2.017126463,0.439035754,1.889823136,-0.931466834,1.224556575,0.561304538,0.812067074,-0.318462499,0.085010665,0.392865788,0.723022199,0.034346823,0.123643117,0.391565923,0.653677627,0.077959633,0.076913784,6.98,0
252094,155650.0,-0.289873426,-0.406167009,-1.546530105,-3.663272987,0.199301936,0.393846897,0.599867015,0.448148211,-0.392535557,-1.167352859,0.66036667,1.030849104,0.129973035,1.048944644,0.765001865,-3.454372499,0.76899392,0.851153218,0.05359045,-0.429792917,0.144958929,0.864704703,0.28781358,-1.643145747,-0.83967537,-0.718192385,0.195860652,0.176401844,141.46,0
31415,36354.0,1.12814918,0.282265747,0.514503716,1.283525372,-0.287084426,-0.581822885,0.120052768,-0.115134629,-0.1125273,-0.002075443,0.17490785,0.611569917,0.432944385,0.287602383,1.115621756,-0.257898908,-0.101269451,-0.678849784,-0.966324871,-0.112498547,0.137327723,0.45587918,-0.063455261,0.417782645,0.565294637,-0.274740428,0.034383871,0.026486051,24.9,0
42784,41243.0,-10.94073911,6.261585851,-14.18233878,7.183602086,-9.951363344,-3.860820337,-13.54730219,7.096471646,-6.294029443,-13.60814316,7.127165321,-12.61100369,1.214556398,-13.90629682,1.514069906,-11.12573906,-19.71625731,-7.55278909,3.656787071,-0.088342082,2.267448261,-0.492029168,-0.239302866,0.45436821,-0.101611063,0.446996733,0.062292647,-0.4397699,45.49,1
77387,57027.0,-2.335654929,2.225379941,-3.379450386,2.178538229,-3.568263715,0.316813584,-1.734948003,1.449139434,-1.980033481,-5.71150474,1.837214902,-4.540341645,0.74784586,-6.28431407,-0.128887217,-3.563239406,-7.368320646,-2.692953158,-0.450550114,0.274027123,0.785540122,0.297411984,0.308536146,-0.598415746,-0.121850331,-0.49101831,0.701606041,0.206966343,444.17,1
65765,51734.0,0.736177452,-0.782731059,-0.865843208,0.028603226,0.042937788,-0.489921,0.796210446,-0.335373678,-0.536018589,-0.085301787,0.893080818,1.112319963,1.116793882,0.500342723,0.049441759,0.339359898,-0.756428622,0.015605569,0.613840452,0.658401642,0.149513703,-0.236459468,-0.487055861,-0.371719469,0.549426431,1.067965865,-0.170933167,0.028730903,319.0,0
20832,31298.0,1.139351676,0.108184789,0.488940039,0.46752253,-0.234205844,-0.185374277,-0.080589177,0.063663192,-0.251936038,0.044432946,1.738194779,1.2540953,0.422548778,0.426767349,0.562881503,0.199928361,-0.407430198,-0.517119642,-0.194293064,-0.063471968,-0.164816096,-0.510435809,0.134780778,0.019306513,0.115136661,0.104312412,-0.018470184,0.009026928,19.99,0
58543,48438.0,-0.626594649,0.456260356,1.985943753,0.336167936,-0.727964371,0.157904765,0.445141097,0.148147611,0.185598891,-0.521983945,0.704617189,0.893421126,-0.529081118,-0.366684196,-1.787437717,-0.430338552,0.084908441,0.017465167,0.70289339,-0.08481307,0.013766766,0.251473962,-0.153357527,0.589733544,0.004500471,0.340172418,-0.057413128,0.033784574,77.42,0
79667,58120.0,1.266479187,-0.62362864,0.277197745,-0.60231845,-1.121778893,-0.938335969,-0.390901263,-0.139614753,-1.141206681,0.861820039,1.2977576,0.328690038,-0.301205553,0.467844612,0.187747121,-1.166499731,-0.162228723,1.367439352,-0.556771441,-0.418718091,-0.302121034,-0.538149227,0.026391548,0.554288601,0.186092309,1.00769089,-0.080203669,0.002806547,50.0,0
48209,43542.0,-1.218896912,1.03705183,1.056858166,-1.737968183,0.352514396,0.328315412,0.339502952,0.338252992,0.322164552,0.157359631,0.426699545,-0.062258402,-0.747462522,0.104933275,0.36187498,0.748686876,-0.950081192,0.118686559,-0.269179586,0.248547294,-0.138730078,-0.300067427,-0.190289891,-1.016461443,-0.134926506,0.837635546,0.329541939,0.25850122,7.68,0
227126,144945.0,-0.56999039,-0.241144993,1.23104618,-3.462706144,0.043762299,0.59550392,-0.281347923,0.219787659,-2.310406914,0.729315669,-0.324660081,-0.50290443,1.141256249,-0.75507144,-1.323711118,0.201061944,-0.460695733,0.862117985,-0.109671353,-0.108681085,-0.211517385,-0.135349326,-0.495282431,-0.304281928,0.806880023,-0.111211849,0.275189172,0.099496882,4.4,0
10498,17230.0,-0.469326705,1.111452782,2.041002725,1.731595163,0.135146842,-0.093625175,0.26615517,0.082988236,0.580255403,-0.164562675,0.50037637,-3.021760182,0.92421326,1.500793775,-0.400282644,0.706047713,0.115114265,-0.046795879,-2.548521592,-0.358708666,0.159387389,0.592669569,-0.053596184,0.320747502,-0.369120754,-0.136604685,-0.100845187,0.039347148,3.93,1
43428,41505.0,-16.52650657,8.584971796,-18.64985319,9.505593515,-13.79381853,-2.832404299,-16.7016943,7.517343904,-8.507058637,-14.11018444,5.29923635,-10.83400648,1.671120253,-9.373858584,0.360805642,-9.899246541,-19.23629237,-8.398551995,3.101735369,-1.514923435,1.190738695,-1.127670009,-2.35857877,0.673461329,-1.413699675,-0.462762361,-2.018575249,-1.04280417,364.19,1
180410,124531.0,-0.489166707,-0.478931536,-0.903357202,-0.440937692,2.422457183,1.011198161,0.271806125,0.276541424,0.47779113,-0.949985305,1.166927267,0.430365152,-0.439571941,-1.662809395,-0.010635156,-0.606337411,1.430279222,-0.314541947,-0.137539338,-0.062374156,-0.145517366,-0.028760275,0.406435874,-1.090137774,-0.495845644,-0.049293543,-0.215457245,-0.153403944,40.78,0
77348,57007.0,-1.271244192,2.462675269,-2.851395003,2.324480065,-1.37224489,-0.948195687,-3.065234362,1.166926948,-2.268770588,-4.881142927,2.255147489,-4.686386898,0.652374669,-6.174288348,0.594379608,-4.849692387,-6.536520735,-3.119093882,1.71549442,0.560478076,0.652941051,0.081930976,-0.221347831,-0.523582159,0.224228162,0.756334523,0.632800477,0.250187093,0.01,1
190646,128922.0,-7.064739696,-2.554972946,-1.797860574,0.953308235,2.287548478,-0.440777253,2.132618718,-4.964853152,2.597996402,3.960915366,0.892911806,-0.545749666,-1.58401254,-1.333921287,-0.65499718,-0.312820375,-1.417502517,-0.281795734,0.717681218,-5.194298914,0.799742039,0.533808373,1.766212707,-0.334919181,0.284872801,-0.777862236,-2.4300875,1.519429038,53.53,0
89268,62504.0,1.001725243,-0.26011384,1.26983546,1.380503283,-1.120103504,-0.052721121,-0.644973935,0.238668825,0.572446691,0.089432868,1.015799587,0.610949613,-0.914850636,0.138226517,-0.027577539,0.470461332,-0.54508812,0.751744981,-0.284173964,-0.074173599,0.211901141,0.578949685,-0.113364643,0.542684953,0.398119753,-0.275741974,0.04789893,0.035612818,61.0,0
273884,165749.0,2.061622232,-0.284994101,-1.609122004,0.155113334,0.359596018,-0.299050528,0.033739851,-0.087827317,0.799280237,0.088577171,-1.637782569,-0.616751285,-1.255693778,0.520621909,0.35255738,0.157902754,-0.446656156,-0.488138526,0.372986535,-0.212498689,-0.33895162,-1.007783611,0.281918322,-0.067807145,-0.253657088,0.215815688,-0.088502874,-0.059400951,29.98,0
125941,77869.0,1.212830581,0.275148984,0.269024703,0.647729284,-0.222940534,-0.613113747,-0.019970305,-0.040987743,0.093358024,-0.31426594,0.082281625,0.093300551,-0.220350154,-0.174302374,1.392676917,0.206116166,0.297425546,-0.695752202,-0.553860134,-0.139825066,-0.264889053,-0.750477938,0.163972291,0.02224465,0.128852287,0.125548236,-0.009378472,0.02649509,1.79,0
99566,67179.0,-0.845657292,1.240688384,2.33641412,3.08177725,-0.781106012,0.445351221,-0.507742335,0.643661083,-0.804698837,0.366664182,-1.115185531,-0.109541207,0.118887631,-0.105197875,0.395426075,-0.011627657,0.37927786,0.218509181,0.969511103,-0.018288324,0.071325826,0.230043901,0.023637357,0.400718865,-0.40032057,0.15670883,-0.066121611,0.075667715,0.0,0
21578,31745.0,1.21268764,-0.276743442,-0.012894979,-0.892588495,-0.562336163,-0.965426458,-0.035568855,-0.106154022,1.300639731,-0.959911421,-0.151421267,0.049090404,-1.200335617,0.666421757,2.022904654,-0.840427306,0.13747695,-0.218642085,0.127901244,-0.173419932,0.117607253,0.406952594,-0.137489177,0.081793176,0.677029126,-0.563367007,0.050713983,0.018787912,29.98,0
227657,145157.0,-0.245701117,0.628933668,-2.53993549,-0.279592532,-0.643014291,-0.96424237,3.08929102,-0.515431054,-0.118073363,-0.097695707,-1.62155247,-1.771054277,-3.224726247,1.423574322,-0.528930639,-0.593606943,-0.085537527,-0.173481075,-0.362675831,-0.339004557,0.42134694,1.480724717,0.302481223,0.007303945,-1.227542671,0.369952222,0.220656596,-0.009033364,385.48,0
106025,69786.0,-0.535841722,0.590314429,0.929667658,-1.628139323,-0.376263896,-1.389382924,0.549499433,-0.305641447,0.85887372,-0.866058208,-0.351931328,-0.27369233,-1.049490474,0.44155779,1.855275581,-0.859748744,0.161860499,0.007762976,1.634283287,-0.092708631,-0.028886009,-0.147117687,0.058097914,0.388110815,-0.566759895,-0.162962282,-0.267293252,0.173786904,1.22,0
46568,42839.0,1.125471695,-1.622694607,0.646353877,-1.428359601,-1.533959799,0.508404852,-1.344783553,0.251492328,-1.880713401,1.448126424,1.639890721,-0.030950345,0.499985481,-0.218795455,0.660321925,-0.528134318,0.688490467,-0.079628652,-0.916399205,-0.115239758,0.123565746,0.5195801,-0.063263352,-0.27536289,0.117337745,-0.075343166,0.057580455,0.03232796,138.0,0
96412,65757.0,1.094485686,-0.071606964,-0.056016838,0.606936062,-0.179503043,-0.7346787,0.345946286,-0.295770919,-0.079355796,-0.097839311,-0.640981277,0.418142768,0.923739182,0.176352571,0.90186458,0.255075974,-0.575749714,-0.239930214,-0.053206833,0.182428619,0.04189832,-0.05302573,-0.232628859,-0.049082317,0.579921812,0.414221167,-0.058041752,0.02519849,114.65,0
250128,154742.0,1.926024368,-0.194901476,-0.844166177,0.232782321,-0.015256553,-0.299444176,-0.084250106,-0.030406603,0.550472657,-0.018819953,1.118477797,1.614359004,0.623910864,0.280677553,-0.35559068,0.116035256,-0.696770844,-0.287379941,0.481553619,-0.101632408,-0.404980554,-1.169394158,0.489423634,0.699489978,-0.478974935,-0.930943912,-0.001208757,-0.032890772,33.96,0
10781,18354.0,1.228844632,-0.315957607,1.025541489,-0.507821555,-1.199540169,-0.786133937,-0.693370856,-0.080841479,3.199906857,-1.437128757,0.398367,-2.098855781,0.977585475,1.412222698,0.604896984,-0.439574821,0.621587542,0.541531615,0.355440475,-0.186736526,-0.163780322,-0.029708008,-0.026604558,0.326412639,0.452657977,-0.723923799,0.06077946,0.029379101,11.85,0
158982,112054.0,-0.088900949,0.455714521,-2.269251147,-0.991892994,3.59949617,3.223353255,1.066167041,0.627269693,-0.345117794,-0.311210086,-0.657809401,0.033303847,-0.581643243,0.610355184,-1.125771429,-0.541021128,-0.699213564,-0.580949817,-1.095922934,-0.34623652,0.265851728,0.81278438,0.072055634,0.702848801,-1.063261177,-0.883525095,0.244851596,0.292433184,72.26,0
269715,163738.0,-0.350155473,-0.476763226,-1.512175375,0.500514395,1.567965542,-0.796158541,1.021716309,-0.513275617,-0.003849132,0.223482256,-1.721085788,0.223270983,1.050726908,0.026438253,-0.241153258,-0.659639031,-0.305819891,-0.420578732,1.318206013,-0.428224269,-0.055550616,0.505894033,0.473351155,-0.971626394,-0.612821125,0.415818399,-0.00424539,0.030946949,94.99,0
260879,159763.0,-2.33241494,-0.735732328,0.441023121,4.922343664,1.965327122,-0.133406325,0.402603781,-0.079833892,-1.518390193,2.183161729,-1.154323055,-0.94379154,-0.202701184,0.208326236,0.638539192,-0.168616082,0.111395198,-0.205747656,1.624441954,-0.494940619,-0.471906183,-0.281975172,1.857333799,0.650669588,-0.467290123,0.04915369,0.16560228,0.673362046,4.36,0
260696,159678.0,-0.345289952,0.763566678,0.677626545,-0.836664187,0.97966075,-0.620955774,1.273323275,-0.412777052,-0.045940308,-0.419168462,-1.588242267,-0.674193997,-0.646466099,0.041303962,-0.158464005,-0.023945961,-0.657633469,-0.420182624,0.408017105,-0.101934171,-0.311213044,-0.733365002,-0.137473861,-0.672125522,-0.233295598,0.198792888,-0.233150429,-0.113970537,1.79,0
